0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
32.0, Local-gov,2030575.0, 5th-6th,27.0, Separated, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,26802.0,2853.0,14.0, Outlying-US(Guam-USVI-etc), <=50K, >50K
58.0, Local-gov,1484337.0, Bachelors,19.0, Separated, Tech-support, Wife, White, Male,54610.0,1.0,0.0, Columbia, <=50K, >50K
34.0, Without-pay,451332.0, 1st-4th,6.0, Separated, Sales, Husband, White, Male,113556.0,0.0,0.0, Ireland, <=50K, >50K
54.0, Private,81307.0, 9th,8.0, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,40028.0,478.0,56.0, Honduras, <=50K, >50K
43.0, Private,182820.0, HS-grad,9.0, Widowed, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Female,105462.0,0.0,114.0, Ecuador, <=50K, >50K
37.0, Private,22463.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1977.0,40.0, United-States, >50K, <=50K
36.0, Private,0.0, Assoc-acdm,14.0, Never-married, Other-service, Not-in-family, White, Female,58521.0,1402.0,98.0, Cambodia, <=50K, >50K
29.0, Private,350162.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Wife, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
86.0, Local-gov,0.0, 11th,15.0, Married-spouse-absent, Armed-Forces, Unmarried, Black, Male,104391.0,0.0,44.0, Puerto-Rico, <=50K, >50K
98.0, Self-emp-not-inc,181202.0, 9th,15.0, Never-married, Tech-support, Unmarried, Other, Female,1198.0,681.0,76.0, Haiti, <=50K, >50K
16.0, Federal-gov,0.0, Preschool,9.0, Married-AF-spouse, Craft-repair, Other-relative, White, Female,56736.0,985.0,36.0, Holand-Netherlands, <=50K, >50K
57.0, Private,69884.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
67.0, State-gov,0.0, Assoc-voc,18.0, Married-spouse-absent, Farming-fishing, Husband, White, Male,16206.0,0.0,79.0, Holand-Netherlands, <=50K, >50K
22.0, Federal-gov,576451.0, HS-grad,9.0, Divorced, Machine-op-inspct, Own-child, Black, Male,24272.0,1300.0,35.0, El-Salvador, <=50K, >50K
33.0, State-gov,213164.0, Preschool,11.0, Separated, Farming-fishing, Own-child, White, Male,33423.0,942.0,35.0, Canada, <=50K, >50K
0.0, Self-emp-not-inc,485460.0, Assoc-acdm,19.0, Married-AF-spouse, Tech-support, Wife, White, Female,59275.0,609.0,0.0, Thailand, <=50K, >50K
26.0, State-gov,93487.0, 10th,10.0, Never-married, Tech-support, Other-relative, White, Male,24653.0,1338.0,38.0, Italy, <=50K, >50K
30.0, Federal-gov,1155844.0, 12th,20.0, Never-married, Machine-op-inspct, Not-in-family, White, Male,37329.0,0.0,0.0, Honduras, <=50K, >50K
52.0, Private,25826.0, 10th,6.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,1887.0,47.0, United-States, >50K, <=50K
57.0, Self-emp-inc,103948.0, Bachelors,13.0, Divorced, Prof-specialty, Not-in-family, White, Male,0.0,0.0,80.0, United-States, <=50K, >50K
60.0, Private,39352.0, 7th-8th,4.0, Never-married, Transport-moving, Not-in-family, White, Male,0.0,0.0,48.0, United-States, >50K, <=50K
31.0, Private,168387.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688.0,0.0,40.0, Canada, >50K, <=50K
70.0, Private,78156.0, Assoc-acdm,16.0, Married-civ-spouse, Other-service, Wife, Black, Female,63426.0,0.0,26.0, Nicaragua, <=50K, >50K
0.0, Self-emp-not-inc,742958.0, 10th,8.0, Married-AF-spouse, Protective-serv, Unmarried, Asian-Pac-Islander, Male,50302.0,3105.0,86.0, India, <=50K, >50K
30.0, State-gov,368670.0, Assoc-acdm,15.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,3234.0,48.0, Hungary, >50K, <=50K
30.0, Without-pay,452771.0, 10th,23.0, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,98209.0,2541.0,97.0, Guatemala, <=50K, >50K
60.0, State-gov,63747.0, Assoc-voc,18.0, Divorced, Farming-fishing, Unmarried, White, Female,9978.0,0.0,68.0, Cuba, <=50K, >50K
46.0, State-gov,276908.0, 10th,16.0, Never-married, Exec-managerial, Not-in-family, White, Male,14047.0,0.0,56.0, Portugal, <=50K, >50K
16.0, Private,0.0, Preschool,14.0, Married-AF-spouse, Handlers-cleaners, Own-child, Black, Male,29709.0,381.0,19.0, Canada, <=50K, >50K
40.0, Self-emp-not-inc,286190.0, Assoc-acdm,4.0, Separated, Sales, Other-relative, Black, Female,44462.0,0.0,71.0, Vietnam, <=50K, >50K
35.0, Federal-gov,110385.0, HS-grad,6.0, Never-married, Protective-serv, Husband, Black, Male,42527.0,782.0,101.0, El-Salvador, <=50K, >50K
45.0, Self-emp-inc,1374592.0, 11th,15.0, Married-civ-spouse, Other-service, Own-child, White, Male,9910.0,97.0,37.0, Laos, <=50K, >50K
135.0, Self-emp-not-inc,1454184.0, HS-grad,10.0, Married-AF-spouse, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,23049.0,3709.0,134.0, Hungary, <=50K, >50K
51.0, Private,410114.0, Masters,14.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
46.0, State-gov,0.0, 12th,14.0, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,15245.0,570.0,48.0, Taiwan, <=50K, >50K
27.0, Local-gov,0.0, 7th-8th,6.0, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,65900.0,417.0,15.0, Canada, <=50K, >50K
0.0, Private,822733.0, HS-grad,17.0, Married-AF-spouse, Priv-house-serv, Own-child, Amer-Indian-Eskimo, Female,82729.0,0.0,83.0, Honduras, <=50K, >50K
52.0, Private,200853.0, Masters,14.0, Divorced, Prof-specialty, Not-in-family, White, Female,6849.0,0.0,60.0, United-States, <=50K, >50K
11.0, Private,0.0, Prof-school,0.0, Widowed, Other-service, Husband, Other, Male,104860.0,0.0,0.0, Germany, <=50K, >50K
81.0, Private,359315.0, HS-grad,13.0, Widowed, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,52215.0,0.0,0.0, Scotland, <=50K, >50K
0.0, State-gov,865609.0, 11th,11.0, Separated, Armed-Forces, Other-relative, White, Male,33641.0,663.0,76.0, Guatemala, <=50K, >50K
41.0, State-gov,496153.0, Assoc-acdm,18.0, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,37139.0,1225.0,5.0, Trinadad&Tobago, <=50K, >50K
0.0, Self-emp-not-inc,0.0, 9th,7.0, Widowed, Priv-house-serv, Other-relative, Amer-Indian-Eskimo, Female,113923.0,8712.0,63.0, Honduras, <=50K, >50K
78.0, Local-gov,0.0, Bachelors,14.0, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,111629.0,1802.0,71.0, France, <=50K, >50K
0.0, Federal-gov,2938564.0, HS-grad,8.0, Separated, Priv-house-serv, Husband, Amer-Indian-Eskimo, Female,52894.0,0.0,197.0, Philippines, <=50K, >50K
64.0, Self-emp-inc,0.0, Bachelors,8.0, Separated, Handlers-cleaners, Other-relative, Black, Male,151852.0,4424.0,79.0, Scotland, <=50K, >50K
39.0, Private,102728.0, Doctorate,13.0, Separated, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,1145.0,1144.0,24.0, Hong, >50K, <=50K
41.0, Self-emp-inc,225779.0, Prof-school,14.0, Separated, Other-service, Unmarried, White, Male,34821.0,0.0,30.0, Mexico, <=50K, >50K
68.0, Self-emp-inc,731341.0, 12th,1.0, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,57996.0,1305.0,64.0, Yugoslavia, <=50K, >50K
125.0, Without-pay,0.0, 1st-4th,16.0, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,49412.0,1696.0,51.0, Thailand, <=50K, >50K
39.0, Federal-gov,1441361.0, Doctorate,11.0, Never-married, Prof-specialty, Husband, White, Female,17180.0,191.0,0.0, United-States, <=50K, >50K
3.0, Local-gov,1411923.0, Prof-school,6.0, Widowed, Tech-support, Husband, Black, Male,78097.0,1200.0,27.0, Holand-Netherlands, <=50K, >50K
59.0, Federal-gov,0.0, Prof-school,8.0, Married-civ-spouse, Priv-house-serv, Husband, White, Male,30865.0,1406.0,52.0, Poland, <=50K, >50K
34.0, Private,153614.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,45.0, United-States, >50K, <=50K
86.0, Without-pay,0.0, Assoc-acdm,0.0, Married-spouse-absent, Adm-clerical, Wife, Other, Male,57620.0,0.0,117.0, Thailand, <=50K, >50K
33.0, Private,205469.0, 10th,10.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
49.0, Private,268090.0, Bachelors,13.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,26.0, United-States, >50K, <=50K
21.0, Local-gov,96424.0, HS-grad,24.0, Married-AF-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,91474.0,5431.0,0.0, Mexico, <=50K, >50K
47.0, Private,0.0, Masters,11.0, Separated, Adm-clerical, Not-in-family, White, Female,39510.0,1396.0,0.0, Philippines, <=50K, >50K
62.0, Self-emp-inc,231775.0, Bachelors,0.0, Married-civ-spouse, Protective-serv, Husband, White, Male,16928.0,0.0,59.0, Honduras, >50K, <=50K
30.0, Private,103649.0, Bachelors,13.0, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0.0,0.0,40.0, United-States, >50K, <=50K
61.0, Private,0.0, 12th,17.0, Married-AF-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,4877.0,817.0,74.0, France, <=50K, >50K
7.0, Federal-gov,0.0, 5th-6th,13.0, Never-married, Other-service, Other-relative, White, Female,74396.0,1733.0,60.0, Puerto-Rico, <=50K, >50K
25.0, Private,180242.0, Bachelors,13.0, Widowed, Adm-clerical, Not-in-family, White, Male,19781.0,0.0,53.0, Canada, <=50K, >50K
0.0, Private,1289912.0, Doctorate,6.0, Separated, Protective-serv, Wife, White, Male,0.0,0.0,101.0, Germany, >50K, <=50K
101.0, Local-gov,840831.0, Doctorate,2.0, Married-AF-spouse, Armed-Forces, Own-child, Asian-Pac-Islander, Male,29436.0,0.0,71.0, Portugal, <=50K, >50K
58.0, Self-emp-inc,0.0, Prof-school,23.0, Separated, Other-service, Other-relative, Black, Male,0.0,0.0,41.0, Thailand, >50K, <=50K
0.0, Private,238086.0, 7th-8th,19.0, Divorced, Other-service, Husband, White, Male,41660.0,0.0,103.0, Nicaragua, <=50K, >50K
102.0, Private,0.0, 11th,13.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,38904.0,0.0,47.0, Ireland, <=50K, >50K
57.0, Local-gov,415523.0, Doctorate,16.0, Widowed, Exec-managerial, Other-relative, Asian-Pac-Islander, Female,53982.0,364.0,87.0, Nicaragua, <=50K, >50K
36.0, Private,188563.0, 10th,10.0, Married-civ-spouse, Sales, Husband, White, Male,5178.0,0.0,50.0, United-States, >50K, <=50K
52.0, Self-emp-inc,1388065.0, Preschool,11.0, Never-married, Other-service, Wife, White, Female,84087.0,0.0,111.0, Greece, <=50K, >50K
50.0, Self-emp-inc,195322.0, Doctorate,16.0, Separated, Prof-specialty, Not-in-family, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
0.0, Local-gov,573414.0, Bachelors,8.0, Married-spouse-absent, Craft-repair, Husband, Other, Female,15999.0,2956.0,51.0, Thailand, <=50K, >50K
15.0, Federal-gov,1428417.0, 9th,12.0, Married-civ-spouse, Prof-specialty, Wife, Other, Male,0.0,8712.0,2.0, South, <=50K, >50K
30.0, State-gov,169496.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
33.0, Self-emp-inc,351034.0, Masters,3.0, Married-spouse-absent, Prof-specialty, Wife, White, Female,122413.0,1337.0,78.0, Trinadad&Tobago, <=50K, >50K
28.0, State-gov,813659.0, 12th,9.0, Divorced, Adm-clerical, Other-relative, White, Male,64011.0,37.0,19.0, Guatemala, <=50K, >50K
35.0, Private,292472.0, Doctorate,16.0, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0.0,0.0,40.0, Taiwan, >50K, <=50K
22.0, Local-gov,0.0, Assoc-acdm,17.0, Married-spouse-absent, Priv-house-serv, Not-in-family, Asian-Pac-Islander, Female,49924.0,471.0,73.0, India, <=50K, >50K
55.0, Federal-gov,76979.0, Masters,5.0, Married-AF-spouse, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,61081.0,0.0,40.0, Peru, <=50K, >50K
38.0, Self-emp-not-inc,0.0, 11th,15.0, Widowed, Craft-repair, Own-child, Asian-Pac-Islander, Female,49191.0,790.0,5.0, Trinadad&Tobago, <=50K, >50K
35.0, Self-emp-inc,41410.0, Doctorate,6.0, Widowed, Craft-repair, Wife, White, Male,95935.0,794.0,37.0, Columbia, <=50K, >50K
30.0, Self-emp-not-inc,1718506.0, Doctorate,6.0, Married-spouse-absent, Priv-house-serv, Other-relative, Black, Male,99132.0,955.0,33.0, Nicaragua, <=50K, >50K
43.0, Private,174524.0, HS-grad,9.0, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
44.0, Self-emp-not-inc,335183.0, 12th,8.0, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K, <=50K
85.0, State-gov,0.0, 5th-6th,27.0, Married-civ-spouse, Armed-Forces, Wife, Other, Male,0.0,0.0,37.0, Cuba, <=50K, >50K
38.0, Without-pay,0.0, Masters,13.0, Never-married, Machine-op-inspct, Own-child, White, Male,90387.0,0.0,110.0, Haiti, <=50K, >50K
54.0, Self-emp-inc,0.0, 12th,16.0, Separated, Prof-specialty, Husband, White, Male,34825.0,0.0,50.0, Dominican-Republic, <=50K, >50K
94.0, Private,631985.0, Assoc-voc,15.0, Married-AF-spouse, Armed-Forces, Not-in-family, White, Male,0.0,4854.0,61.0, Canada, <=50K, >50K
42.0, Private,341204.0, Assoc-acdm,12.0, Divorced, Prof-specialty, Unmarried, White, Female,8614.0,0.0,40.0, United-States, >50K, <=50K
47.0, Without-pay,428001.0, Assoc-voc,13.0, Married-AF-spouse, Adm-clerical, Own-child, Black, Male,37263.0,3028.0,92.0, United-States, <=50K, >50K
42.0, Private,247019.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, Black, Male,0.0,0.0,40.0, United-States, >50K, <=50K
13.0, Private,469464.0, Assoc-acdm,5.0, Never-married, Tech-support, Other-relative, White, Male,43650.0,1468.0,43.0, Nicaragua, <=50K, >50K
80.0, State-gov,183282.0, Bachelors,4.0, Divorced, Handlers-cleaners, Own-child, White, Male,41746.0,0.0,27.0, France, <=50K, >50K
3.0, Self-emp-inc,333743.0, 7th-8th,12.0, Married-spouse-absent, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Male,54496.0,1424.0,0.0, Haiti, <=50K, >50K
33.0, Private,182556.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
50.0, Self-emp-inc,219420.0, HS-grad,9.0, Married-civ-spouse, Sales, Husband, White, Male,0.0,0.0,50.0, United-States, >50K, <=50K
158.0, Local-gov,2955641.0, 1st-4th,15.0, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,136322.0,1262.0,0.0, Dominican-Republic, <=50K, >50K
12.0, Private,0.0, 7th-8th,0.0, Married-AF-spouse, Transport-moving, Other-relative, White, Male,131008.0,2947.0,137.0, Germany, <=50K, >50K
57.0, Local-gov,145382.0, Masters,8.0, Divorced, Transport-moving, Not-in-family, Black, Male,35142.0,0.0,40.0, Guatemala, <=50K, >50K
23.0, Local-gov,0.0, Assoc-voc,12.0, Separated, Exec-managerial, Wife, White, Male,57904.0,192.0,76.0, El-Salvador, <=50K, >50K
84.0, State-gov,164391.0, Masters,4.0, Married-civ-spouse, Exec-managerial, Wife, Black, Male,34786.0,0.0,38.0, Scotland, <=50K, >50K
21.0, Local-gov,401500.0, HS-grad,11.0, Married-spouse-absent, Transport-moving, Husband, White, Male,35218.0,0.0,53.0, Ecuador, <=50K, >50K
37.0, Private,161141.0, Assoc-voc,11.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, Portugal, >50K, <=50K
34.0, Self-emp-not-inc,190290.0, HS-grad,9.0, Married-civ-spouse, Craft-repair, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
0.0, Local-gov,838715.0, Assoc-acdm,11.0, Married-AF-spouse, Craft-repair, Unmarried, Other, Female,154455.0,665.0,0.0, Holand-Netherlands, <=50K, >50K
87.0, Without-pay,0.0, Doctorate,0.0, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,72465.0,0.0,1.0, Mexico, <=50K, >50K
88.0, Private,0.0, Masters,13.0, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0.0,5898.0,197.0, Columbia, <=50K, >50K
84.0, Federal-gov,604497.0, Masters,13.0, Never-married, Craft-repair, Not-in-family, White, Female,0.0,1553.0,73.0, Laos, <=50K, >50K
79.0, Self-emp-not-inc,0.0, Masters,11.0, Never-married, Other-service, Unmarried, White, Male,23521.0,4394.0,116.0, Iran, <=50K, >50K
37.0, State-gov,1611896.0, Doctorate,0.0, Widowed, Transport-moving, Other-relative, Amer-Indian-Eskimo, Male,102599.0,896.0,74.0, Germany, <=50K, >50K
163.0, Private,0.0, Prof-school,27.0, Married-spouse-absent, Protective-serv, Husband, Other, Male,262.0,0.0,29.0, Puerto-Rico, <=50K, >50K
12.0, Without-pay,0.0, HS-grad,5.0, Never-married, Farming-fishing, Husband, Black, Female,94956.0,0.0,106.0, Poland, <=50K, >50K
28.0, Private,329863.0, 9th,11.0, Married-civ-spouse, Prof-specialty, Husband, White, Male,30218.0,0.0,40.0, Peru, <=50K, >50K
16.0, Federal-gov,1583597.0, Masters,14.0, Married-spouse-absent, Adm-clerical, Unmarried, Black, Male,31870.0,23.0,0.0, Nicaragua, <=50K, >50K
30.0, State-gov,704682.0, 7th-8th,23.0, Married-spouse-absent, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,58351.0,0.0,0.0, Dominican-Republic, <=50K, >50K
35.0, Private,203628.0, Masters,14.0, Never-married, Prof-specialty, Not-in-family, White, Male,0.0,0.0,60.0, United-States, >50K, <=50K
31.0, Private,118710.0, Masters,14.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,1902.0,40.0, United-States, >50K, <=50K
51.0, Without-pay,0.0, 10th,8.0, Separated, Tech-support, Other-relative, White, Female,84871.0,1652.0,43.0, China, <=50K, >50K
33.0, Self-emp-inc,0.0, 5th-6th,19.0, Widowed, Sales, Wife, Asian-Pac-Islander, Female,16697.0,4157.0,1.0, Philippines, <=50K, >50K
88.0, Local-gov,1717707.0, Prof-school,10.0, Divorced, Priv-house-serv, Husband, Asian-Pac-Islander, Female,4162.0,3.0,84.0, Trinadad&Tobago, <=50K, >50K
11.0, Self-emp-inc,782734.0, 9th,10.0, Separated, Sales, Not-in-family, Other, Female,93325.0,638.0,0.0, Philippines, <=50K, >50K
4.0, Without-pay,0.0, 1st-4th,14.0, Widowed, Prof-specialty, Unmarried, Other, Male,153718.0,1631.0,0.0, El-Salvador, <=50K, >50K
38.0, Self-emp-not-inc,0.0, 1st-4th,9.0, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,29535.0,179.0,49.0, Guatemala, <=50K, >50K
0.0, Private,420753.0, 7th-8th,13.0, Married-AF-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,42222.0,0.0,114.0, India, >50K, <=50K
44.0, Private,63042.0, Bachelors,13.0, Divorced, Exec-managerial, Own-child, White, Female,0.0,0.0,50.0, United-States, >50K, <=50K
0.0, Local-gov,872567.0, 10th,28.0, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,67470.0,2369.0,110.0, Canada, <=50K, >50K
0.0, Private,435216.0, 11th,16.0, Separated, Adm-clerical, Own-child, White, Male,9684.0,1104.0,57.0, China, <=50K, >50K
20.0, Self-emp-not-inc,1107398.0, 5th-6th,9.0, Widowed, Craft-repair, Wife, Amer-Indian-Eskimo, Female,141870.0,0.0,38.0, Mexico, <=50K, >50K
6.0, Private,149418.0, 7th-8th,12.0, Married-spouse-absent, Prof-specialty, Other-relative, White, Male,23334.0,2141.0,42.0, Yugoslavia, <=50K, >50K
22.0, Private,542136.0, Prof-school,21.0, Widowed, Priv-house-serv, Own-child, Black, Female,54770.0,3497.0,10.0, Guatemala, <=50K, >50K
0.0, Local-gov,119548.0, Assoc-voc,31.0, Divorced, Protective-serv, Unmarried, Black, Male,195666.0,0.0,160.0, Cambodia, <=50K, >50K
99.0, State-gov,739457.0, Doctorate,3.0, Married-civ-spouse, Farming-fishing, Wife, Amer-Indian-Eskimo, Female,7392.0,0.0,94.0, Ecuador, <=50K, >50K
21.0, State-gov,0.0, 5th-6th,2.0, Married-spouse-absent, Tech-support, Wife, Other, Male,136546.0,2825.0,0.0, Germany, <=50K, >50K
0.0, Self-emp-inc,451850.0, Doctorate,19.0, Married-AF-spouse, Priv-house-serv, Wife, Asian-Pac-Islander, Female,1778.0,1918.0,80.0, Puerto-Rico, <=50K, >50K
53.0, Self-emp-not-inc,727370.0, Assoc-voc,26.0, Separated, Sales, Other-relative, Amer-Indian-Eskimo, Female,12569.0,0.0,147.0, El-Salvador, <=50K, >50K
15.0, State-gov,823438.0, Assoc-voc,8.0, Never-married, Machine-op-inspct, Own-child, White, Female,39257.0,1156.0,57.0, Thailand, <=50K, >50K
0.0, State-gov,443349.0, Prof-school,19.0, Separated, Priv-house-serv, Own-child, Other, Female,49522.0,0.0,60.0, Scotland, <=50K, >50K
34.0, Private,217460.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,45.0, United-States, >50K, <=50K
26.0, Self-emp-inc,2955641.0, 12th,0.0, Separated, Machine-op-inspct, Husband, White, Male,183361.0,0.0,180.0, El-Salvador, <=50K, >50K
53.0, State-gov,220478.0, Doctorate,11.0, Married-civ-spouse, Adm-clerical, Husband, White, Male,28230.0,1380.0,45.0, Guatemala, <=50K, >50K
34.0, Local-gov,70166.0, Prof-school,15.0, Married-AF-spouse, Exec-managerial, Unmarried, White, Male,18911.0,635.0,38.0, Greece, <=50K, >50K
50.0, Local-gov,50459.0, HS-grad,9.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,0.0,0.0,42.0, United-States, >50K, <=50K
42.0, Private,162140.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298.0,0.0,45.0, United-States, >50K, <=50K
35.0, State-gov,279670.0, HS-grad,13.0, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,18307.0,0.0,71.0, Columbia, <=50K, >50K
0.0, Private,664156.0, Prof-school,17.0, Never-married, Farming-fishing, Wife, Asian-Pac-Islander, Male,122164.0,3067.0,0.0, Iran, <=50K, >50K
35.0, Local-gov,1003793.0, 1st-4th,12.0, Never-married, Prof-specialty, Husband, Black, Male,55414.0,0.0,0.0, Thailand, <=50K, >50K
0.0, Federal-gov,2800018.0, Assoc-voc,14.0, Married-spouse-absent, Priv-house-serv, Husband, Black, Female,55894.0,0.0,138.0, Thailand, <=50K, >50K
61.0, Federal-gov,0.0, 10th,13.0, Never-married, Protective-serv, Wife, Other, Female,23536.0,0.0,94.0, Dominican-Republic, <=50K, >50K
53.0, Private,401489.0, Bachelors,17.0, Widowed, Handlers-cleaners, Husband, White, Male,0.0,4183.0,21.0, Poland, <=50K, >50K
20.0, Without-pay,1300842.0, 7th-8th,3.0, Widowed, Sales, Own-child, White, Female,25668.0,0.0,127.0, Germany, <=50K, >50K
0.0, Federal-gov,21277.0, 10th,18.0, Separated, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,46767.0,440.0,86.0, Columbia, <=50K, >50K
30.0, Private,826813.0, 1st-4th,15.0, Married-spouse-absent, Exec-managerial, Other-relative, Other, Female,18785.0,598.0,58.0, South, <=50K, >50K
51.0, State-gov,198621.0, Assoc-acdm,11.0, Married-civ-spouse, Protective-serv, Husband, White, Male,16938.0,0.0,42.0, Taiwan, <=50K, >50K
139.0, Private,2211954.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, Black, Female,19914.0,3569.0,0.0, Jamaica, <=50K, >50K
42.0, Private,279914.0, Bachelors,13.0, Married-civ-spouse, Tech-support, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
1.0, Without-pay,1257402.0, Doctorate,17.0, Separated, Tech-support, Wife, Other, Female,33694.0,976.0,19.0, Cambodia, <=50K, >50K
68.0, State-gov,369725.0, HS-grad,8.0, Separated, Craft-repair, Husband, Other, Male,21883.0,1436.0,52.0, Cambodia, <=50K, >50K
66.0, Without-pay,262069.0, Preschool,15.0, Separated, Transport-moving, Not-in-family, Other, Female,11032.0,1218.0,0.0, Italy, >50K, <=50K
29.0, Without-pay,575797.0, 10th,10.0, Married-AF-spouse, Tech-support, Own-child, Black, Male,5953.0,1638.0,61.0, Cuba, <=50K, >50K
10.0, Self-emp-inc,316655.0, Masters,7.0, Married-civ-spouse, Transport-moving, Own-child, White, Male,70106.0,0.0,21.0, Hungary, <=50K, >50K
42.0, Local-gov,126319.0, Bachelors,13.0, Married-civ-spouse, Prof-specialty, Wife, White, Female,0.0,0.0,40.0, United-States, >50K, <=50K
55.0, Private,197422.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K, <=50K
10.0, Without-pay,600408.0, 12th,10.0, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,21239.0,0.0,58.0, Canada, <=50K, >50K
12.0, Private,91870.0, Bachelors,13.0, Widowed, Handlers-cleaners, Wife, White, Male,15978.0,330.0,67.0, England, <=50K, >50K
69.0, Self-emp-not-inc,0.0, Doctorate,17.0, Never-married, Priv-house-serv, Husband, White, Female,70532.0,326.0,93.0, Hungary, <=50K, >50K
29.0, State-gov,356089.0, Bachelors,13.0, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688.0,0.0,40.0, United-States, >50K, <=50K
62.0, Self-emp-not-inc,0.0, 9th,25.0, Married-civ-spouse, Other-service, Other-relative, Other, Male,34036.0,1972.0,0.0, El-Salvador, <=50K, >50K
53.0, Self-emp-inc,64548.0, 10th,10.0, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,7224.0,1497.0,120.0, France, <=50K, >50K
45.0, Self-emp-inc,1249461.0, 11th,18.0, Separated, Transport-moving, Own-child, White, Male,23779.0,0.0,63.0, Taiwan, <=50K, >50K
67.0, Self-emp-inc,935735.0, Preschool,23.0, Married-AF-spouse, Sales, Own-child, Other, Male,9048.0,1390.0,0.0, France, <=50K, >50K
21.0, Private,1350374.0, Prof-school,26.0, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,5531.0,0.0,40.0, Guatemala, <=50K, >50K
54.0, Private,285854.0, HS-grad,9.0, Married-civ-spouse, Transport-moving, Husband, White, Male,0.0,0.0,40.0, United-States, >50K, <=50K
27.0, Private,890769.0, 9th,17.0, Divorced, Tech-support, Not-in-family, White, Male,156853.0,0.0,115.0, South, <=50K, >50K
